,id,holeid,from,to,Au,Pb,Fe,Mo,Cu,S,Zn,label,interval_length
3967,A05159,SOLVE227,281,291.0,0.056,147.4,23580.0,1.2,8.2,13400.0,25.0,?,10.0
3968,A06044,SOLVE227,291,301.0,0.034,77.2,31820.0,1.4,5.8,12400.0,62.0,?,10.0
3969,A05751,SOLVE227,301,311.0,0.04,22.8,36120.0,1.0,3.8,1680.0,59.2,?,10.0
3970,A06469,SOLVE227,311,321.0,0.026,95.3,34700.0,1.0,3.0,2260.0,44.0,?,10.0
3971,A06256,SOLVE227,321,331.0,0.03,27.5,40920.0,1.2,3.6,7920.0,37.6,?,10.0
3972,A05766,SOLVE227,331,341.0,0.039,12.1,28740.0,1.0,3.0,1960.0,31.8,?,10.0
3973,A08273,SOLVE227,341,351.0,0.006,1.6,23420.0,1.2,2.4,1860.0,21.6,?,10.0
3974,A06155,SOLVE227,351,361.0,0.032,29.4,41520.0,1.6,2.4,2460.0,41.6,?,10.0
3975,A04341,SOLVE227,361,371.0,0.087,2813.2,54600.0,1.0,4.0,17380.0,45.0,?,10.0
3978,A06634,SOLVE227,391,401.0,0.023,40.4,57600.0,1.0,2.0,8180.0,39.8,?,10.0
3979,A06840,SOLVE227,401,411.0,0.02,25.8,46860.0,1.0,2.6,1680.0,63.8,?,10.0
3980,A08675,SOLVE227,411,421.0,0.0025,173.8,37300.0,1.0,3.4,1800.0,45.8,?,10.0
3981,A07659,SOLVE227,421,431.0,0.01,210.6,36780.0,1.0,3.0,2240.0,48.0,?,10.0
3982,A04414,SOLVE228,231,241.0,0.084,280.6,91340.0,3.6,3.4,58960.0,41.0,?,10.0
3983,A06714,SOLVE228,241,251.0,0.022,213.4,40100.0,1.0,2.2,8600.0,62.8,?,10.0
3984,A06837,SOLVE228,251,261.0,0.02,63.8,34040.0,1.0,17.2,7520.0,92.0,?,10.0
3985,A05157,SOLVE228,261,271.0,0.056,203.4,33660.0,1.4,3.2,12800.0,58.6,?,10.0
3986,A05436,SOLVE228,271,281.0,0.048,274.4,36120.0,1.0,5.2,19860.0,32.2,?,10.0
3987,A07132,SOLVE228,281,291.0,0.016,110.8,41560.0,1.0,3.4,22220.0,38.6,?,10.0
3988,A07053,SOLVE229,141,151.0,0.01625,122.5,37300.0,5.0,19.25,4125.0,83.5,?,10.0
3989,A07218,SOLVE229,151,161.0,0.015,56.4,29000.0,2.4,6.2,5560.0,56.4,?,10.0
3990,A07313,SOLVE229,161,171.0,0.014,90.4,54360.0,1.0,8.0,2240.0,117.8,?,10.0
3991,A05656,SOLVE229,171,181.0,0.042,115.0,61020.0,1.0,7.2,160.0,157.8,?,10.0
3992,A06638,SOLVE229,181,191.0,0.023,70.8,51660.0,1.2,4.4,320.0,103.6,?,10.0
3993,A05160,SOLVE229,191,201.0,0.056,158.0,46580.0,2.0,25.4,900.0,132.8,?,10.0
3994,A07947,SOLVE229,201,208.6,0.007631579,122.8947368,49042.10526,1.736842105,5.473684211,547.3684211,69.52631579,?,7.599999999999994
3995,A06766,SOLVE230,121,131.0,0.021,17.6,46360.0,1.4,5.2,40580.0,49.0,?,10.0
3997,A07482,SOLVE230,141,151.0,0.012,273.2,28900.0,10.0,2.8,5860.0,30.6,?,10.0
3998,A07048,SOLVE230,151,161.0,0.017,325.6,35280.0,66.4,4.4,13280.0,35.2,?,10.0
3999,A06259,SOLVE230,161,171.0,0.03,2426.2,79820.0,41.2,4.4,51760.0,58.0,?,10.0
4001,A05655,SOLVE230,181,191.0,0.042,803.4,74460.0,36.2,5.8,46260.0,55.8,?,10.0
4002,A06980,SOLVE230,191,201.0,0.018,434.0,21780.0,2.4,5.2,7160.0,31.2,?,10.0
4003,A06045,SOLVE230,201,211.0,0.034,441.8,22560.0,1.2,3.0,5380.0,28.0,?,10.0
4004,A07797,SOLVE230,211,221.0,0.009,24.4,24220.0,1.0,9.0,3080.0,59.6,?,10.0
4005,A07948,SOLVE230,221,231.0,0.007564103,27.82051282,23897.4359,1.0,12.97435897,4389.74359,58.51282051,?,10.0
4006,A05577,SOLVE231,71,81.0,0.044,134.8,84340.0,1.0,34.8,70.0,51.6,?,10.0
4012,A04522,SOLVE231,131,141.0,0.08,408.6,91640.0,1.2,51.2,11040.0,315.2,?,10.0
4013,A07943,SOLVE231,141,151.0,0.008,261.8,56040.0,1.2,6.4,280.0,136.4,?,10.0
4014,A07814,SOLVE231,151,161.0,0.009,192.8,53600.0,1.0,2.8,220.0,134.2,?,10.0
4015,A08348,SOLVE231,161,171.0,0.006,135.4,58180.0,1.0,8.4,1120.0,149.6,?,10.0
4016,A07312,SOLVE231,171,181.0,0.014,113.0,51180.0,1.0,4.0,380.0,113.6,?,10.0
4017,A06850,SOLVE231,181,191.0,0.02,178.4,51340.0,1.0,6.2,590.0,80.4,?,10.0
4018,A05845,SOLVE231,191,201.0,0.038,114.2,47700.0,1.0,3.2,120.0,93.2,?,10.0
4019,A07939,SOLVE231,201,211.0,0.008,212.6,52800.0,1.2,3.8,160.0,114.4,?,10.0
4020,A07142,SOLVE232,141,151.0,0.016,212.0,51280.0,1.2,3.2,7740.0,80.8,?,10.0
4021,A06175,SOLVE232,151,161.0,0.031,208.8,42340.0,1.2,4.4,15300.0,55.4,?,10.0
4029,A06046,SOLVE232,231,241.0,0.034,1171.4,54600.0,1.6,18.4,29220.0,67.4,?,10.0
4030,A07931,SOLVE232,241,251.0,0.008,121.0,49020.0,1.2,7.4,18620.0,103.6,?,10.0
4031,A08739,SOLVE232,251,259.6,0.0025,101.3023256,46783.72093,1.0,2.302325581,1020.930233,96.53488372,?,8.600000000000023
4032,A08054,SOLVE233,111,121.0,0.007,18.0,53740.0,5.6,4.0,39300.0,51.6,?,10.0
4033,A05229,SOLVE233,121,131.0,0.053,19.4,46460.0,2.8,1.8,32640.0,48.0,?,10.0
4034,A03918,SOLVE233,131,141.0,0.109,64.9,63220.0,1.2,2.2,35520.0,48.2,?,10.0
4036,A02790,SOLVE233,151,161.0,0.209,1315.6,60760.0,4.8,7.4,59880.0,43.6,?,10.0
4037,A04064,SOLVE233,171,181.0,0.102,8.1,67460.0,2.4,5.0,49460.0,49.8,?,10.0
4038,A04700,SOLVE233,181,191.0,0.072,3.6,54240.0,1.0,3.4,41500.0,37.4,?,10.0
4039,A05573,SOLVE233,191,201.0,0.044,42.4,44220.0,1.0,3.8,31560.0,27.2,?,10.0
4040,A06177,SOLVE233,201,208.8,0.030641026,6.846153846,37558.97436,1.0,2.512820513,22220.51282,31.71794872,?,7.800000000000011
4041,A07368,SOLVE234,121,131.0,0.013,240.0,50940.0,1.0,12.4,5300.0,42.0,?,10.0
4042,A08253,SOLVE234,131,141.0,0.006,110.6,51860.0,3.2,7.6,9000.0,50.4,?,10.0
4043,A07367,SOLVE234,141,151.0,0.013,96.4,46800.0,1.6,22.8,10600.0,79.4,?,10.0
4044,A07905,SOLVE234,151,161.0,0.008,20.8,27840.0,1.0,12.2,7180.0,60.2,?,10.0
4046,A06627,SOLVE234,171,181.0,0.023,80.4,51980.0,1.2,7.0,5760.0,67.4,?,10.0
4047,A08773,SOLVE236,121,131.0,0.0025,308.0,40400.0,44.75,3.5,650.0,27.0,?,10.0
4048,A08091,SOLVE236,131,141.0,0.007,299.8,35620.0,47.4,3.0,1640.0,32.4,?,10.0
4049,A03590,SOLVE236,141,151.0,0.133,414.6,58240.0,27.6,3.6,6280.0,38.6,?,10.0
4053,A04849,SOLVE236,191,201.0,0.066,550.4,79840.0,2.8,4.2,12400.0,103.8,?,10.0
4054,A07684,SOLVE236,201,211.0,0.01,19.0,50240.0,1.0,2.8,900.0,116.6,?,10.0
4055,A08088,SOLVE236,211,221.0,0.007,17.2,48800.0,1.0,3.2,690.0,73.8,?,10.0
4056,A08087,SOLVE236,221,231.0,0.007,30.0,52960.0,1.0,4.6,1030.0,123.4,?,10.0
4057,A08321,SOLVE236,231,241.0,0.006,8.0,62260.0,1.0,7.4,10260.0,154.2,?,10.0
4058,A08319,SOLVE236,241,251.0,0.006,120.4,61620.0,1.0,13.8,5760.0,173.8,?,10.0
4059,A08317,SOLVE236,251,261.0,0.006,264.6,47020.0,1.0,11.8,4640.0,109.4,?,10.0
4060,A08316,SOLVE236,261,271.0,0.006,76.8,46940.0,1.0,5.0,2720.0,101.8,?,10.0
4061,A07211,SOLVE236,271,281.0,0.015,361.4,55540.0,1.4,14.4,8680.0,210.4,?,10.0
4062,A05943,SOLVE236,281,291.0,0.036,68.8,66000.0,1.8,12.6,24880.0,166.2,?,10.0
4063,A08755,SOLVE236,291,301.0,0.0025,165.6,49040.0,1.2,3.0,5460.0,74.6,?,10.0
4064,A08310,SOLVE236,301,311.0,0.006,262.2,53960.0,2.0,4.0,10080.0,89.8,?,10.0
4065,A06981,SOLVE236,311,321.0,0.018,422.6,43280.0,3.8,33.4,24820.0,84.0,?,10.0
4066,A07486,SOLVE236,321,331.0,0.012,159.4,42680.0,1.4,2.2,3000.0,59.0,?,10.0
4067,A08082,SOLVE236,331,341.0,0.007,121.2,39240.0,1.0,1.8,1500.0,53.8,?,10.0
4068,A08081,SOLVE236,341,351.0,0.007,9.6,39740.0,1.0,1.0,3120.0,57.4,?,10.0
4069,A08750,SOLVE236,351,361.0,0.0025,7.2,46300.0,1.2,1.8,1700.0,56.2,?,10.0
4070,A08304,SOLVE236,371,381.0,0.006,29.8,40420.0,1.0,1.2,510.0,42.6,?,10.0
4071,A08300,SOLVE236,381,391.0,0.006,94.6,46020.0,1.2,2.8,4780.0,58.6,?,10.0
4072,A07377,SOLVE236,391,401.0,0.013,61.2,44000.0,1.0,2.0,1900.0,60.8,?,10.0
4073,A07676,SOLVE236,401,411.0,0.01,3.6,45780.0,1.0,1.4,2360.0,60.4,?,10.0
4074,A07674,SOLVE236,411,421.0,0.01,4.0,46700.0,1.0,1.2,870.0,54.4,?,10.0
4075,A08078,SOLVE236,421,431.0,0.007,6.6,59440.0,1.0,2.0,1700.0,70.4,?,10.0
4076,A05503,SOLVE236,431,441.0,0.046,255.0,59060.0,1.0,2.0,2600.0,54.2,?,10.0
4077,A07301,SOLVE236,441,451.0,0.014,758.2,49040.0,1.2,3.4,5380.0,52.4,?,10.0
4078,A07795,SOLVE236,451,461.0,0.009,147.4,45720.0,1.0,1.6,680.0,38.8,?,10.0
4079,A07792,SOLVE236,461,471.0,0.009,93.4,53800.0,1.0,2.0,3560.0,57.6,?,10.0
4080,A05677,SOLVE236,471,481.0,0.041,5.0,57180.0,1.0,1.6,2360.0,60.0,?,10.0
4081,A07667,SOLVE236,481,491.0,0.01,67.0,57720.0,1.0,1.4,1160.0,58.8,?,10.0
4082,A07790,SOLVE236,491,501.0,0.009,270.4,57680.0,1.0,1.4,4200.0,58.8,?,10.0
4083,A07554,SOLVE236,501,511.0,0.011,83.0,48760.0,1.0,1.4,2840.0,55.2,?,10.0
4084,A07787,SOLVE236,511,521.0,0.009,18.8,56720.0,1.0,1.6,6420.0,58.4,?,10.0
4085,A08065,SOLVE236,521,531.0,0.007,108.6,62200.0,1.0,1.8,9640.0,57.0,?,10.0
4086,A07786,SOLVE236,531,541.0,0.009,67.2,58640.0,1.0,2.2,3280.0,64.0,?,10.0
4087,A08271,SOLVE236,541,551.0,0.006,126.2,51800.0,1.0,2.6,3600.0,53.2,?,10.0
4088,A08270,SOLVE236,551,561.0,0.006,68.8,62460.0,1.2,4.8,3040.0,70.6,?,10.0
4089,A08267,SOLVE236,561,571.0,0.006,169.8,50600.0,1.0,1.6,1440.0,51.0,?,10.0
4090,A08261,SOLVE236,571,581.0,0.006,129.2,40780.0,1.0,1.0,580.0,36.8,?,10.0
4091,A06838,SOLVE236,581,591.0,0.02,214.8,45620.0,1.0,1.6,2260.0,46.0,?,10.0
4092,A03658,SOLVE236,591,601.0,0.128,116.0,31020.0,1.2,1.0,540.0,30.8,?,10.0
4093,A05590,SOLVE236,601,611.0,0.043,110.0,37060.0,1.0,1.6,500.0,32.2,?,10.0
4094,A08658,SOLVE236,611,621.0,0.0025,69.0,44220.0,2.2,1.8,2300.0,36.2,?,10.0
4095,A08651,SOLVE236,621,631.0,0.0025,80.8,46800.0,1.4,3.6,4400.0,39.0,?,10.0
4096,A08646,SOLVE236,631,641.0,0.0025,159.6,58460.0,1.6,3.0,4320.0,52.2,?,10.0
4097,A07295,SOLVE236,641,651.0,0.014,325.8,72020.0,1.4,6.2,7420.0,76.0,?,10.0
4098,A04978,SOLVE236,651,661.0,0.062,402.6,67020.0,1.2,3.4,2880.0,65.8,?,10.0
4099,A08045,SOLVE236,661,671.0,0.007,279.2,65680.0,1.0,3.8,6000.0,62.4,?,10.0
4100,A07366,SOLVE236,671,681.0,0.013,210.6,53860.0,1.2,3.2,2240.0,48.0,?,10.0
4101,A07127,SOLVE236,681,691.0,0.016,193.8,48720.0,1.6,3.4,1000.0,38.8,?,10.0
4102,A06348,SOLVE236,691,701.0,0.028,259.0,57660.0,1.8,4.0,6140.0,38.8,?,10.0
4103,A06509,SOLVE236,701,711.0,0.025,172.4,55320.0,1.0,4.2,5540.0,39.0,?,10.0
4104,A07202,SOLVE236,711,721.0,0.015,235.4,65420.0,1.0,5.8,8140.0,49.6,?,10.0
4105,A08036,SOLVE236,721,731.0,0.007,176.8,49500.0,1.0,3.0,1940.0,35.8,?,10.0
4106,A07201,SOLVE236,731,741.0,0.015,103.0,50380.0,1.2,2.4,5860.0,40.0,?,10.0
4107,A08613,SOLVE236,741,751.0,0.0025,16.2,39480.0,2.6,1.8,1360.0,28.2,?,10.0
4108,A08611,SOLVE236,751,761.0,0.0025,25.0,40120.0,1.6,1.2,2760.0,24.6,?,10.0
4109,A08609,SOLVE236,761,771.0,0.0025,82.0,46780.0,1.0,1.8,1840.0,34.6,?,10.0
4110,A08605,SOLVE236,771,781.0,0.0025,137.4,50520.0,1.0,1.6,1160.0,38.0,?,10.0
4111,A08599,SOLVE236,781,791.0,0.0025,104.8,57980.0,1.0,2.2,1000.0,40.6,?,10.0
4112,A07897,SOLVE236,791,801.0,0.008,297.8,55760.0,1.4,3.4,6100.0,42.8,?,10.0
4113,A04856,SOLVE236,801,811.0,0.065,516.8,57260.0,1.2,9.2,15960.0,62.0,?,10.0
4114,A07767,SOLVE236,811,821.0,0.009,104.6,50420.0,1.2,5.0,5020.0,41.4,?,10.0
4115,A08582,SOLVE236,821,831.0,0.0025,117.6,55520.0,1.2,1.8,1560.0,43.6,?,10.0
4116,A08216,SOLVE236,831,841.0,0.006,139.0,50480.0,1.0,1.2,1340.0,38.2,?,10.0
4117,A07639,SOLVE236,841,851.0,0.01,41.2,55880.0,1.0,2.4,2420.0,47.0,?,10.0
4118,A06703,SOLVE236,851,861.0,0.022,209.0,41700.0,1.0,3.4,2800.0,36.4,?,10.0
4119,A05218,SOLVE236,861,871.0,0.054,292.2,43700.0,1.6,4.0,4020.0,38.4,?,10.0
4120,A05857,SOLVE236,871,881.0,0.037,273.4,51660.0,1.2,1.6,4580.0,41.2,?,10.0
4121,A01719,SOLVE236,881,891.0,0.374,27.4,57780.0,1.0,2.2,3780.0,43.2,?,10.0
4122,A04918,SOLVE236,891,901.0,0.063,91.8,48500.0,1.8,1.4,4000.0,33.2,?,10.0
4123,A08011,SOLVE236,901,911.0,0.007,184.2,51780.0,1.8,1.2,2120.0,40.4,?,10.0
4124,A07889,SOLVE236,911,921.0,0.008,97.8,45540.0,1.0,1.2,600.0,35.8,?,10.0
4125,A06697,SOLVE236,921,931.0,0.022,125.0,44900.0,1.0,1.8,560.0,28.4,?,10.0
4126,A07196,SOLVE236,931,941.0,0.015,280.6,47860.0,3.0,3.2,3600.0,37.0,?,10.0
4127,A06279,SOLVE236,941,951.0,0.029,213.2,44520.0,1.2,1.8,1220.0,29.6,?,10.0
4128,A07752,SOLVE236,951,961.0,0.009,109.4,47300.0,1.0,1.6,8800.0,32.2,?,10.0
4129,A07450,SOLVE236,961,971.0,0.012,37.0,44640.0,1.2,3.4,9780.0,33.2,?,10.0
4130,A05153,SOLVE236,971,981.0,0.056,39.2,51340.0,1.0,122.4,14520.0,235.4,?,10.0
4131,A07879,SOLVE236,981,991.0,0.008,166.2,45720.0,1.0,5.2,4860.0,38.6,?,10.0
4133,A06752,SOLVE236,1001,1011.0,0.021,57.4,44820.0,1.2,116.6,5880.0,104.8,?,10.0
4134,A07877,SOLVE236,1011,1021.0,0.008,361.4,45960.0,3.8,3.4,5840.0,31.6,?,10.0
4135,A07271,SOLVE236,1021,1031.0,0.014,100.4,57120.0,1.0,4.6,4900.0,40.2,?,10.0
4136,A07875,SOLVE236,1031,1041.0,0.008,138.2,58900.0,1.8,2.2,3520.0,32.2,?,10.0
4137,A03045,SOLVE236,1041,1051.0,0.181,93.4,47000.0,2.2,2.4,1300.0,25.6,?,10.0
4138,A06751,SOLVE236,1051,1061.0,0.021,102.2,45060.0,1.8,2.2,1660.0,18.8,?,10.0
4139,A08176,SOLVE236,1061,1071.0,0.006,52.4,48400.0,5.2,2.8,2660.0,22.4,?,10.0
4140,A07270,SOLVE236,1071,1081.0,0.014,148.2,33840.0,2.4,1.6,2200.0,18.8,?,10.0
4141,A06334,SOLVE236,1081,1091.0,0.028,293.0,40020.0,3.0,1.8,7540.0,19.4,?,10.0
4142,A06236,SOLVE236,1091,1101.0,0.03,601.4,38580.0,6.0,2.0,7620.0,18.6,?,10.0
4143,A06138,SOLVE236,1101,1111.0,0.032,595.2,50540.0,5.0,1.8,4060.0,22.4,?,10.0
4144,A07189,SOLVE236,1111,1121.0,0.015,231.4,44180.0,1.8,1.4,6240.0,19.2,?,10.0
4145,A06499,SOLVE236,1131,1141.0,0.025,308.6,43360.0,1.2,4.6,9880.0,27.0,?,10.0
4146,A06446,SOLVE236,1141,1151.0,0.026,185.0,42760.0,2.6,1.4,5660.0,22.0,?,10.0
4147,A06030,SOLVE236,1151,1161.0,0.034,390.4,50760.0,3.0,2.2,3640.0,22.2,?,10.0
4148,A07026,SOLVE236,1161,1171.0,0.017,409.8,48400.0,2.4,2.0,3140.0,22.8,?,10.0
4149,A05515,SOLVE236,1171,1181.0,0.045,140.8,46980.0,2.8,2.0,2260.0,31.4,?,10.0
4150,A06955,SOLVE236,1181,1191.0,0.018,53.6,48360.0,2.6,2.2,3300.0,25.0,?,10.0
4151,A04644,SOLVE236,1191,1201.0,0.074,1578.0,51300.0,23.8,2.0,4620.0,24.0,?,10.0
4152,A07267,SOLVE236,1201,1211.0,0.014,286.2,55500.0,5.2,2.2,2940.0,22.0,?,10.0
4153,A07614,SOLVE236,1221,1231.0,0.01,38.0,66740.0,1.0,1.4,530.0,25.6,?,10.0
4154,A06275,SOLVE236,1231,1241.0,0.029,316.2,57940.0,2.0,1.6,2720.0,25.8,?,10.0
4155,A05828,SOLVE236,1251,1261.0,0.038,644.8,47700.0,10.6,2.2,2840.0,20.6,?,10.0
4156,A05092,SOLVE236,1261,1271.0,0.058,1160.6,51580.0,22.4,1.4,1580.0,25.4,?,10.0
4157,A05032,SOLVE236,1271,1281.0,0.06,1613.8,49980.0,19.0,1.6,2960.0,23.8,?,10.0
4158,A08154,SOLVE236,1281,1291.0,0.006,151.0,49620.0,10.4,1.4,420.0,16.6,?,10.0
4159,A06742,SOLVE236,1291,1301.0,0.021,336.0,47260.0,4.6,1.2,760.0,15.2,?,10.0
4160,A04963,SOLVE236,1301,1311.0,0.062,766.6,41620.0,14.6,1.6,2240.0,22.4,?,10.0
4161,A07432,SOLVE236,1311,1321.0,0.012,186.2,52100.0,6.4,1.4,980.0,32.6,?,10.0
4162,A08149,SOLVE236,1321,1331.0,0.006,8.6,53760.0,3.4,1.8,110.0,34.8,?,10.0
4163,A07729,SOLVE236,1331,1341.0,0.009,109.2,49460.0,6.2,1.8,140.0,20.4,?,10.0
4164,A06552,SOLVE236,1341,1351.0,0.024,163.4,55760.0,7.2,1.8,300.0,23.8,?,10.0
4165,A05480,SOLVE236,1351,1361.0,0.046,227.4,56720.0,6.0,2.4,220.0,26.8,?,10.0
4166,A07335,SOLVE236,1361,1371.0,0.013,187.0,58460.0,3.0,3.2,670.0,31.0,?,10.0
4167,A04510,SOLVE236,1371,1381.0,0.08,1163.2,47100.0,28.6,2.8,2180.0,25.4,?,10.0
4168,A06426,SOLVE236,1381,1391.0,0.026,502.8,47300.0,21.0,41.8,7380.0,136.8,?,10.0
4169,A07167,SOLVE236,1391,1401.0,0.015,375.4,52500.0,10.0,3.8,2220.0,35.4,?,10.0
4170,A05723,SOLVE236,1401,1411.0,0.04,728.0,63980.0,11.8,2.2,5220.0,30.0,?,10.0
4171,A04834,SOLVE236,1411,1421.0,0.066,1159.8,56780.0,23.8,110.2,9160.0,79.6,?,10.0
4172,A05405,SOLVE236,1421,1431.0,0.048,814.4,58240.0,14.0,2.6,3320.0,35.0,?,10.0
4173,A05047,SOLVE236,1431,1441.0,0.059,888.2,55220.0,24.8,1.6,1180.0,33.0,?,10.0
4174,A03555,SOLVE236,1441,1451.0,0.136,1290.2,52280.0,38.4,2.6,1520.0,28.6,?,10.0
4175,A05084,SOLVE236,1451,1461.0,0.058,687.4,57380.0,25.8,1.8,840.0,34.6,?,10.0
4176,A04282,SOLVE236,1461,1471.0,0.09,1145.6,58220.0,34.0,1.8,1360.0,32.6,?,10.0
4177,A04325,SOLVE236,1471,1481.0,0.088,1003.2,57660.0,57.0,1.6,1400.0,40.8,?,10.0
4178,A05022,SOLVE236,1481,1491.0,0.06,757.8,48240.0,34.6,1.2,960.0,29.6,?,10.0
4179,A04505,SOLVE236,1491,1501.0,0.08,843.8,46680.0,33.0,1.2,1040.0,32.0,?,10.0
4180,A05709,SOLVE236,1501,1511.0,0.04,531.6,49020.0,25.0,1.6,1100.0,31.4,?,10.0
4181,A05254,SOLVE236,1511,1521.0,0.052,637.8,54100.0,17.0,1.4,1100.0,33.0,?,10.0
4182,A05013,SOLVE236,1521,1531.0,0.06,989.0,51220.0,18.2,2.0,7280.0,28.6,?,10.0
4183,A04101,SOLVE236,1531,1541.0,0.1,1458.0,45800.0,64.6,3.0,9960.0,26.4,?,10.0
4184,A05395,SOLVE236,1541,1551.0,0.048,946.2,51480.0,11.4,4.2,12380.0,27.0,?,10.0
4185,A03221,SOLVE236,1551,1561.0,0.164,1920.4,44160.0,39.6,2.6,4840.0,24.8,?,10.0
4186,A03832,SOLVE236,1561,1571.0,0.114,1479.4,41420.0,34.4,3.6,10240.0,30.6,?,10.0
4187,A03974,SOLVE236,1571,1581.0,0.106,1499.8,62420.0,35.6,3.4,16200.0,34.2,?,10.0
4188,A05003,SOLVE236,1581,1591.0,0.06,1184.0,55560.0,23.0,4.0,21880.0,34.6,?,10.0
4189,A06294,SOLVE236,1591,1601.0,0.028,905.0,47440.0,15.2,5.8,13880.0,38.6,?,10.0
4190,A05246,SOLVE236,1601,1611.0,0.052,1031.0,43600.0,23.0,5.0,13420.0,54.8,?,10.0
4191,A02700,SOLVE236,1871,1881.0,0.22,2156.0,45740.0,29.2,4.0,4480.0,26.6,?,10.0
4192,A03577,SOLVE236,1881,1891.0,0.134,1075.0,43820.0,14.4,3.0,1300.0,25.4,?,10.0
4193,A03526,SOLVE236,1891,1901.0,0.138,956.0,37980.0,12.8,4.0,1960.0,23.2,?,10.0
4194,A03906,SOLVE236,1901,1911.0,0.11,889.2,39440.0,10.4,3.8,2140.0,24.4,?,10.0
4195,A04578,SOLVE236,1911,1921.0,0.076,987.0,43120.0,9.8,3.6,3500.0,24.6,?,10.0
4196,A04196,SOLVE236,1921,1931.0,0.094,740.6,39020.0,8.4,2.8,1140.0,23.8,?,10.0
4197,A03383,SOLVE236,1931,1941.0,0.15,1425.4,34380.0,12.8,3.8,1960.0,23.4,?,10.0
4198,A03610,SOLVE236,2131,2141.0,0.132,974.6,26460.0,22.8,2.4,4160.0,21.6,?,10.0
4199,A03971,SOLVE236,2141,2151.0,0.106,688.2,20060.0,16.6,2.6,1780.0,16.4,?,10.0
4200,A04019,SOLVE236,2151,2161.0,0.104,449.6,23120.0,16.4,3.6,2080.0,15.4,?,10.0
4201,A03907,SOLVE236,2161,2171.0,0.11,406.6,23420.0,33.6,4.0,3500.0,15.0,?,10.0
4202,A04402,SOLVE236,2171,2181.0,0.084,296.4,28340.0,32.4,4.2,3380.0,17.8,?,10.0
4203,A04130,SOLVE236,2181,2191.0,0.098,340.0,27120.0,11.6,3.6,4720.0,16.4,?,10.0
4204,A02701,SOLVE236,2191,2201.0,0.22,2940.0,41100.0,101.0,3.6,18340.0,33.8,?,10.0
4205,A03108,SOLVE236,2201,2211.0,0.176,2325.0,28560.0,78.2,2.0,7080.0,20.8,?,10.0
4208,A05576,SOLVE237,121,131.0,0.044,454.8,47460.0,16.6,1.8,5560.0,34.0,?,10.0
4215,A07213,SOLVE237,191,201.0,0.015,21.4,56620.0,1.4,2.6,2880.0,103.0,?,10.0
4216,A06387,SOLVE237,201,211.0,0.027,4.6,63900.0,1.0,2.4,480.0,123.0,?,10.0
4217,A07937,SOLVE237,211,221.0,0.008,41.6,58700.0,1.0,2.8,1920.0,90.6,?,10.0
4218,A07212,SOLVE237,221,231.0,0.015,134.6,36920.0,1.0,3.4,370.0,62.4,?,10.0
4219,A07810,SOLVE237,231,241.0,0.009,166.8,41300.0,1.2,17.0,3780.0,126.4,?,10.0
4220,A07307,SOLVE237,241,251.0,0.014,46.0,55400.0,2.0,7.4,9320.0,196.6,?,10.0
4221,A05504,SOLVE237,251,261.0,0.046,152.0,67080.0,1.4,9.6,12580.0,269.6,?,10.0
4222,A07146,SOLVE237,261,271.0,0.016,132.2,55200.0,1.0,3.4,2240.0,109.2,?,10.0
4223,A05945,SOLVE237,271,281.0,0.036,370.8,37740.0,1.4,4.0,3620.0,62.8,?,10.0
4224,A07690,SOLVE237,281,291.0,0.01,199.2,37860.0,1.0,3.0,1080.0,50.2,?,10.0
4225,A07689,SOLVE237,291,301.0,0.01,160.4,42540.0,1.0,6.6,2320.0,86.2,?,10.0
4226,A07306,SOLVE237,301,311.0,0.014,25.2,41180.0,1.6,7.0,8420.0,81.4,?,10.0
4227,A07936,SOLVE237,311,321.0,0.008,211.2,39680.0,1.0,1.2,2860.0,63.0,?,10.0
4228,A08093,SOLVE237,321,331.0,0.007,29.6,42740.0,1.0,1.0,140.0,48.6,?,10.0
4229,A07382,SOLVE237,331,341.0,0.013,277.8,33820.0,1.0,3.0,1900.0,46.6,?,10.0
4230,A08335,SOLVE237,341,351.0,0.006,134.4,43360.0,1.0,4.2,960.0,53.6,?,10.0
4231,A07688,SOLVE237,351,361.0,0.01,12.2,41400.0,1.0,3.8,480.0,59.8,?,10.0
4232,A08333,SOLVE237,361,371.0,0.006,52.4,45220.0,1.0,2.0,1040.0,51.4,?,10.0
4233,A08332,SOLVE237,371,381.0,0.006,118.4,52980.0,1.0,2.6,520.0,59.0,?,10.0
4234,A07935,SOLVE237,381,391.0,0.008,159.6,58220.0,1.0,1.6,520.0,66.8,?,10.0
4235,A08329,SOLVE237,391,401.0,0.006,118.4,47580.0,1.0,1.6,1760.0,43.0,?,10.0
4236,A08328,SOLVE237,401,411.0,0.006,282.4,61660.0,1.4,2.4,7920.0,88.8,?,10.0
4237,A07949,SOLVE237,411,421.0,0.0075,229.25,52625.0,1.0,2.25,3075.0,74.5,?,10.0
4238,A07685,SOLVE237,421,431.0,0.01,242.8,49420.0,1.0,1.6,2560.0,68.0,?,10.0
4239,A07380,SOLVE237,431,441.0,0.013,590.2,47880.0,1.0,1.6,3160.0,70.0,?,10.0
4240,A08325,SOLVE237,441,451.0,0.006,75.0,44420.0,1.0,1.2,2240.0,62.8,?,10.0
4241,A07808,SOLVE237,451,461.0,0.009,100.2,44200.0,1.0,1.0,2020.0,58.2,?,10.0
