Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class
A08101,SOLVE223,371,381,32,0.007,116.4,52560,1,29.4,1660,137.8,B
A07696,SOLVE223,381,391,42,0.01,111.2,49040,1,4.4,1840,117.2,B
A06354,SOLVE223,391,401,46.4,0.028,111.2,51460,1,5.2,6200,97.8,B
A08099,SOLVE223,401,411,19.4,0.007,112.2,49240,1,2,1320,66.4,B
A08797,SOLVE223,411,421,28,<0.005,136.8,44740,1,2.4,1540,86.6,B
A08352,SOLVE223,421,431,19.4,0.006,165.8,44120,1,3.2,2560,89.4,B
A08351,SOLVE223,431,441,15.8,0.006,200.4,40480,1,5,1660,64.4,B
A08098,SOLVE223,441,451,19,0.007,209.6,42120,1.4,5.2,1800,59.2,B
A08794,SOLVE223,451,461,26.8,<0.005,162.8,46180,1.6,3.4,1460,58,B
A08347,SOLVE223,461,471,46.8,0.006,129.4,55060,1.2,4,3200,65.6,B
A07941,SOLVE223,471,481,62.6,0.008,111.4,70400,2.4,5.2,5320,67.6,B
A06260,SOLVE223,481,491,68,0.03,84.8,60080,2,6.2,6000,62,B
A04846,SOLVE225,151,161,29.2,0.066,808.2,83340,1,9,21440,76.6,B
A06039,SOLVE225,161,171,20.6,0.034,326.4,63720,1,7.6,9780,61,B
A07110,SOLVE225,171,181,17.4,0.016,198.6,67860,1.4,4.4,9600,61.8,B
A05496,SOLVE225,181,191,25.2,0.046,202.2,64120,1.2,5.2,13940,49.2,B
A05745,SOLVE225,191,201,9,0.04,276.6,44940,1.2,8.4,12540,36,B
A06036,SOLVE225,201,211,10.4,0.034,68.2,76000,1.8,7.8,12440,49,B
A04699,SOLVE225,211,221,7.2,0.072,213.6,101420,1.4,5.2,9720,52.6,B
A04144,SOLVE225,221,231,5.4,0.098,420.2,62720,10,9.2,5500,55.6,B
A03812,SOLVE225,231,241,3.4,0.116,682.6,49880,,11.2,7240,38,B
A03533,SOLVE225,241,251,2.6,0.138,451.2,41560,3.8,9.6,3060,35.4,B
A04738,SOLVE225,251,261,6.4,0.07,278.8,52740,3.6,8.6,10540,36,B
A06573,SOLVE225,261,271,23.2,0.024,322,44080,1.8,11.2,9900,37.8,B
A05375,SOLVE225,271,281,1.8,0.049,457.2,61700,3.8,24.4,2680,124.8,B
A06239,SOLVE225,281,291,2.6,0.03,384.4,62940,3.6,8.4,2400,38.8,B
A05492,SOLVE225,291,301,2.2,0.046,823.2,50200,4.4,4.8,9940,26,A
A03245,SOLVE225,301,311,14,0.162,2882.4,55540,23.4,5,28260,44.8,A
A05035,SOLVE225,311,321,4.8,0.06,2246.8,47100,20,5.2,11540,73.8,A
A06171,SOLVE225,321,331,4.6,0.031,1098.6,53400,5.6,6.2,5580,68.2,A
A06170,SOLVE225,331,341,3.2,0.031,1264,51900,43.8,5.2,2600,38.4,A
A04972,SOLVE225,341,351,3.2,0.062,2195.4,48660,87.6,6.6,9080,46.6,A
A05282,SOLVE225,351,361,3.4,0.052,2110,37560,68.6,9.2,3740,53.6,A
A05923,SOLVE225,361,371,2,0.036,1134,61140,25.4,10.4,1600,53,A
A06881,SOLVE225,371,381,1.8,0.019,881.8,63580,23,8,1120,53.8,A
A06565,SOLVE225,381,391,4.6,0.024,1352.4,62860,20.6,5.6,5000,59,A
A06031,SOLVE225,391,401,2.6,0.034,1439.6,66280,21.6,5.8,3480,51.2,A
A05420,SOLVE225,401,411,11.4,0.048,462.8,62280,11.2,15.2,15040,74.2,A
A07746,SOLVE225,411,421,3.6,0.009,455.8,62200,28.8,5,5920,54.8,A
A04458,SOLVE225,421,431,7.4,0.082,642.4,74420,6.6,11.8,19600,73.8,A
A07745,SOLVE225,431,441,3.6,0.009,491.2,61500,6.2,3,420,38,A
A07744,SOLVE225,441,451,4.6,0.009,497.6,47820,14.6,6.4,9400,40.6,A
A05919,SOLVE225,451,461,3.6,0.036,1545.2,20980,126.8,9.8,10140,38,A
A05151,SOLVE225,461,471,2.2,0.056,816.8,50180,23,6.2,2580,51,A
A06564,SOLVE225,471,481,1.8,0.024,567.4,62840,10,6,640,40.6,A
A06375,SOLVE225,481,491,2.6,0.027,668.4,42420,14.8,3.8,1040,31.2,A
A04457,SOLVE225,491,501,3.2,0.082,2218.6,31720,30,4.2,3940,35.2,A
A05561,SOLVE225,501,511,1,0.044,1512.8,31700,83.8,9.2,3420,35.8,A
A06442,SOLVE225,511,521,1.2,0.026,1442,31140,131,5.8,4040,41.4,A
A05485,SOLVE225,521,531,1.6,0.046,1436,63660,19.6,4.2,1340,35.8,A
A05912,SOLVE225,531,541,4.6,0.036,493.2,57980,4.6,3.6,2210,22,A
A04695,SOLVE225,541,551,6.2,0.072,1734,49760,56.4,2.8,2360,24,A
A05642,SOLVE225,551,561,5.8,0.042,857.6,52900,6.8,3.6,860,23.6,A
A04176,SOLVE225,561,571,4.4,0.096,1517.8,55140,39.6,4.2,1840,35,A
A06231,SOLVE225,571,581,6.4,0.03,388.6,50260,21.4,3.2,4300,34.8,A
A05904,SOLVE225,581,591,4,0.036,400.6,59040,77.4,3.2,2100,33.6,A
A06122,SOLVE225,591,601,4.2,0.032,611.4,53000,25.8,13,1980,39,A
A05342,SOLVE225,601,611,3,0.05,671.4,51580,64.8,3.2,620,31.4,A
A04782,SOLVE225,611,621,8.2,0.068,534.4,50460,173,9.4,11020,48.2,A
A05143,SOLVE225,621,631,3.6,0.056,877.2,67260,130.2,4.8,2520,36,A
A04900,SOLVE225,631,641,3,0.064,1242,63420,54,4.2,1080,33.4,A
A04141,SOLVE225,641,651,4.4,0.098,911.4,58440,77.2,7,3000,46.2,A
A04372,SOLVE225,651,661,4.6,0.086,1339.4,58280,37,19.4,680,45.6,A
A02270,SOLVE225,661,671,6.6,0.278,2588.8,51080,141,19,5760,330.6,A
A03913,SOLVE225,671,681,3.4,0.11,1105,67060,43,10.8,1200,56.6,A
A03874,SOLVE225,681,691,28,0.112,986.4,54620,54.4,31.2,8000,247.6,A
A05197,SOLVE225,691,701,10.2,0.054,837,49720,30,10,7460,97.4,A
A04444,SOLVE225,701,711,4.8,0.082,1117.6,58740,63,4.6,2880,57.4,A
A04242,SOLVE225,711,721,4.8,0.092,765.6,60480,16.4,6,6380,127,A
A04239,SOLVE225,721,731,9.4,0.092,492.2,57620,9.8,8.6,3920,62.6,A
A04770,SOLVE225,731,741,16.6,0.068,749.6,46960,17.2,9,17840,77.6,A
A03935,SOLVE225,741,751,55.2,0.108,802.2,67720,12,265,60880,1081.2,A
A04363,SOLVE225,751,761,29.8,0.086,863,62380,31.8,139.8,50220,545.6,A
A04544,SOLVE225,761,771,7,0.078,1401.8,35980,22.2,5.8,6080,60.4,A
A04543,SOLVE225,1411,1421,9.4,0.078,1111,40340,34.6,5.6,19100,57.4,A
A05178,SOLVE225,1421,1431,10,0.054,832.6,38800,20.4,7,17100,45,A
A06296,SOLVE225,1431,1441,12.2,0.028,421,41100,20.8,10,22480,36,A
A05391,SOLVE225,1441,1451,11.6,0.048,359.4,56040,16,13.8,47540,63,A
A06529,SOLVE225,1451,1461,26.6,0.024,334.6,45660,9.6,4.8,31580,27,A
A06648,SOLVE225,1461,1471,9.4,0.022,280,41620,9.4,6.2,29000,28.4,A
A06639,SOLVE225,1471,1479,5.5,0.0225,147.75,36525,11.75,5.25,20375,27.25,A
A04920,SOLVE225W1,581,591,3.25,0.0625,484,60125,36.5,2.5,450,31.25,?
A05729,SOLVE225W1,591,601,3,0.04,661,50780,55.8,3.2,1120,38.2,?
A05270,SOLVE225W1,601,611,3.2,0.052,844.2,51260,47.6,3.4,1300,34.2,?
A05634,SOLVE225W1,611,621,4.2,0.042,414.8,42840,22.2,3.2,1020,45,?
A04689,SOLVE225W1,621,631,7.4,0.072,868.2,71620,157,4.2,10800,40.4,?
A03476,SOLVE225W1,631,641,3,0.142,1794.6,62260,146.2,2.6,1660,34.8,?
A04208,SOLVE225W1,641,651,3.4,0.094,1138.4,58880,51,2.2,760,36.4,?
A04832,SOLVE225W1,651,661,3.8,0.066,1270,53940,54,4.8,4300,45.4,?
A04778,SOLVE225W1,661,671,15,0.068,476.2,61200,12,10.4,2980,89.2,?
A03756,SOLVE225W1,671,681,19.4,0.12,912,75180,14.4,26.4,3880,125.2,?
A05082,SOLVE225W1,681,691,3.2,0.058,589.6,68540,16.6,15,440,58.4,?
A03474,SOLVE225W1,691,701,25,0.142,1642.6,64100,37.2,10.6,12720,273.8,?
A03912,SOLVE225W1,701,711,31.8,0.11,739.6,63500,33,14.4,14440,246.4,?
A04321,SOLVE225W1,711,721,5.6,0.088,1440.4,66120,39.2,5,1720,166.4,?
A04024,SOLVE225W1,721,731,8.6,0.104,1336.6,55200,37.8,7.6,2240,203.2,?
A03200,SOLVE225W1,731,741,9.2,0.166,1759.6,46960,58.6,7.6,4080,203.8,?
A03179,SOLVE225W1,741,751,7.6,0.168,1235.2,44040,6.6,2.2,920,35,?
A01402,SOLVE225W1,751,761,7.4,0.45,1590.4,40900,28,3.2,1280,27,?
A03331,SOLVE225W1,761,771,6.6,0.154,1312.2,38940,5.6,3.8,920,30.2,?
A05063,SOLVE225W1,1531,1541,23,0.058,106,25780,2.6,3.6,5740,22.4,?
A04875,SOLVE225W1,1541,1551,16.6,0.064,82.8,25060,2,3,2420,14.8,?
A04625,SOLVE225W1,1551,1561,19.8,0.074,151.2,29380,1.6,5,9600,18.6,?
A03618,SOLVE225W1,1701,1711,3.8,0.132,1666,41620,55.4,4.6,9860,30.2,?
A06124,SOLVE225W1,1711,1721,6.2,0.032,282,46640,6.8,6.8,27400,55,?
A06367,SOLVE225W1,1721,1731,6.2,0.027,201.4,47220,7.4,5.4,17200,49.6,?
A06597,SOLVE225W1,1731,1737,4.666666667,0.023333333,285.3333333,46100,8,4.666666667,24333.33333,35,?
A03616,SOLVE225W2,691,701,9.2,0.132,1831,63620,60.2,7.4,4360,148.8,?
A05134,SOLVE225W2,701,711,10.8,0.056,838.6,63300,18.8,6,4120,223.6,?
A03334,SOLVE225W2,711,721,5.8,0.154,1639.8,65820,30.4,4.6,1360,61.8,?
A05012,SOLVE225W2,721,731,7.6,0.06,708.4,57320,2.8,7.6,1020,171,?
A02838,SOLVE225W2,731,741,13.6,0.204,2052.2,45140,14.4,13.4,4640,44.6,?
A02643,SOLVE225W2,741,751,17,0.228,1486,,12.6,6.4,2480,35.6,?
A03386,SOLVE225W2,751,761,7.6,0.15,1244.8,46580,20.2,5.4,1020,29,?
A03332,SOLVE225W2,761,771,6.6,0.154,1247.2,39020,31.4,4.8,1240,37,?
A02605,SOLVE225W2,771,781,6.2,0.234,1290.4,45440,3.4,5.4,920,36,?
A04097,SOLVE225W2,1621,1631,4.8,0.1,1117.4,45400,3.6,5,3900,39.4,?
A02416,SOLVE225W2,1631,1641,2.4,0.258,449.8,28760,1,3.4,1620,18.6,?
A04819,SOLVE225W2,1641,1651,3,0.066,112.2,26400,1,4.6,2620,17.6,?
A06301,SOLVE225W2,1651,1661,3.4,0.028,89.8,31000,1.2,3.6,520,18,?
A05328,SOLVE225W2,1661,1671,4.6,0.05,158,28960,1,3.8,780,17,?
A05331,SOLVE225W2,1671,1681,2.4,0.05,310,30460,1,3.4,940,15.4,?
A05470,SOLVE225W2,1681,1691,2.2,0.046,339.6,30040,1,3.6,540,14.2,?
A03982,SOLVE225W2,1691,1701,3.4,0.106,811.4,27760,1,4,1540,16.4,?
A03313,SOLVE225W2,1701,1711,3.4,0.156,,29780,1,4.4,1760,15.8,?
A08090,SOLVE226,191,201,42,0.007,81.2,51400,1,7.8,2580,94.4,?
A08771,SOLVE226,201,211,22.6,<0.005,11.6,42840,1,19.4,2680,102.6,?
A08770,SOLVE226,211,221,24.4,<0.005,132.2,53340,1,4.8,1940,67,?
A07687,SOLVE226,221,231,29.8,0.01,68.8,48440,1,6.6,1920,83,?
A08769,SOLVE226,231,241,50,<0.005,28.8,50080,1,6.2,7020,81.2,?
A08330,SOLVE226,241,251,23.2,0.006,125.8,52920,1,10.4,1660,102.4,?
A08327,SOLVE226,251,261,29.6,0.006,81,45940,1,5,6440,87.6,?
A08766,SOLVE226,261,271,51.6,<0.005,227.4,43000,1,5.2,5120,142.8,?
A07489,SOLVE226,271,281,58.4,0.012,174.4,43100,,11.2,6600,231.2,?
A07143,SOLVE226,281,291,39,0.016,34.2,37280,73.6,4,5980,61.8,?
A08324,SOLVE226,291,301,35.2,0.006,16.2,29280,2.6,3.8,3460,28.6,?
A07934,SOLVE226,301,311,32.8,0.008,29.4,33060,9.4,5,5880,26.8,?
A08320,SOLVE226,311,321,31.2,0.006,29.8,34600,9.4,2.6,6000,32.2,?
A02287,SOLVE226,321,331,178.2,0.275,4008.8,243740,5.2,1.6,73700,46.8,?
A02368,SOLVE226,331,341,58.2,0.266,4472,373000,1,1.2,48660,88.6,?
A04065,SOLVE226,341,351,294.6,0.102,947.6,285200,13.6,2.2,63140,105.8,?
A03707,SOLVE226,351,361,392.8,0.123,379.2,111180,6.8,4,63640,35.8,?
A01878,SOLVE226,361,371,300.2,0.342,2730,208620,25.8,3,89760,48.8,?
A04796,SOLVE226,371,381,159.8,0.068,338.2,78480,8,2.4,50700,49.8,?
A07305,SOLVE226,381,391,41.6,0.014,37.8,40600,1.4,4.4,8100,74.6,?
A07804,SOLVE226,391,401,33.6,0.009,24.2,42240,1,5.2,9960,62,?
A05159,SOLVE227,281,291,30,0.056,147.4,23580,1.2,8.2,13400,25,?
A06044,SOLVE227,291,301,37,0.034,77.2,31820,1.4,5.8,12400,62,?
A05751,SOLVE227,301,311,14.8,0.04,22.8,36120,1,3.8,1680,59.2,?
A06469,SOLVE227,311,321,39.6,0.026,95.3,34700,1,3,2260,44,?
A06256,SOLVE227,321,331,70.6,0.03,27.5,40920,1.2,3.6,7920,37.6,?
A05766,SOLVE227,331,341,24,0.039,12.1,28740,1,3,1960,31.8,?
A08273,SOLVE227,341,351,8.8,0.006,1.6,23420,1.2,2.4,1860,21.6,?
A06155,SOLVE227,351,361,7.2,0.032,29.4,41520,1.6,2.4,2460,41.6,?
A04341,SOLVE227,361,371,78.6,0.087,2813.2,54600,1,4,17380,45,?
A03246,SOLVE227,371,381,97.6,0.162,9572.4,112020,1,2.8,62660,45.4,?
A00968,SOLVE227,381,391,96.2,0.584,9094.6,101060,1,3.2,28280,44.8,?
A06634,SOLVE227,391,401,45,0.023,40.4,57600,1,2,8180,39.8,?
A06840,SOLVE227,401,411,13,0.02,25.8,46860,1,2.6,1680,63.8,?
A08675,SOLVE227,411,421,11.8,<0.005,173.8,37300,1,3.4,1800,45.8,?
A07659,SOLVE227,421,431,14,0.01,210.6,36780,1,3,2240,48,?
A04414,SOLVE228,231,241,197.8,0.084,280.6,91340,3.6,3.4,58960,41,?
A06714,SOLVE228,241,251,47,0.022,213.4,40100,1,2.2,8600,62.8,?
A06837,SOLVE228,251,261,29.2,0.02,63.8,34040,1,17.2,7520,92,?
A05157,SOLVE228,261,271,36,0.056,203.4,33660,1.4,3.2,12800,58.6,?
A05436,SOLVE228,271,281,48.4,0.048,274.4,36120,1,5.2,19860,32.2,?
A07132,SOLVE228,281,291,42,0.016,110.8,41560,1,3.4,22220,38.6,?
A07053,SOLVE229,141,151,25,0.01625,122.5,37300,5,19.25,4125,83.5,?
A07218,SOLVE229,151,161,22.6,0.015,56.4,29000,2.4,6.2,5560,56.4,?
A07313,SOLVE229,161,171,71,0.014,90.4,54360,1,8,2240,117.8,?
A05656,SOLVE229,171,181,11,0.042,115,61020,1,7.2,160,157.8,?
A06638,SOLVE229,181,191,12,0.023,70.8,51660,1.2,4.4,320,103.6,?
A05160,SOLVE229,191,201,21,0.056,158,46580,2,25.4,900,132.8,?
A07947,SOLVE229,201,208.6,14.78947368,0.007631579,122.8947368,49042.10526,1.736842105,5.473684211,547.3684211,69.52631579,?
A06766,SOLVE230,121,131,64,0.021,17.6,46360,1.4,5.2,40580,49,?
A07209,SOLVE230,131,141,96.2,0.015,88.2,74760,33,5,65720,37.4,?
A07482,SOLVE230,141,151,34.4,0.012,273.2,28900,10,2.8,5860,30.6,?
A07048,SOLVE230,151,161,53.4,0.017,325.6,35280,66.4,4.4,13280,35.2,?
A06259,SOLVE230,161,171,130.4,0.03,2426.2,79820,41.2,4.4,51760,58,?
A05574,SOLVE230,171,181,422.2,0.044,2892,113240,44.6,18.6,78460,209,?
A05655,SOLVE230,181,191,386.4,0.042,803.4,74460,36.2,5.8,46260,55.8,?
A06980,SOLVE230,191,201,84.8,0.018,434,21780,2.4,5.2,7160,31.2,?
A06045,SOLVE230,201,211,53,0.034,441.8,22560,1.2,3,5380,28,?
A07797,SOLVE230,211,221,29.6,0.009,24.4,24220,1,9,3080,59.6,?
A07948,SOLVE230,221,231,21.30769231,0.007564103,27.82051282,23897.4359,1,12.97435897,4389.74359,58.51282051,?
A05577,SOLVE231,71,81,48.2,0.044,134.8,84340,1,34.8,70,51.6,?
A05768,SOLVE231,81,91,147.2,0.039,731.4,173900,4,6.6,60,72.2,?
A08102,SOLVE231,91,101,87.8,0.007,607.2,138300,2.2,4.8,50,81.8,?
A05678,SOLVE231,101,111,98.6,0.041,905.4,93520,2,33.4,60,339,?
A05846,SOLVE231,111,121,77.8,0.038,1119.6,75200,1,28.4,70,533.8,?
A02913,SOLVE231,121,131,667.6,0.195,543,154700,1.2,62.2,33920,597.4,?
A04522,SOLVE231,131,141,172,0.08,408.6,91640,1.2,51.2,11040,315.2,?
A07943,SOLVE231,141,151,34.2,0.008,261.8,56040,1.2,6.4,280,136.4,?
A07814,SOLVE231,151,161,31.2,0.009,192.8,53600,1,2.8,220,134.2,?
A08348,SOLVE231,161,171,34.4,0.006,135.4,58180,1,8.4,1120,149.6,?
A07312,SOLVE231,171,181,28.6,0.014,113,51180,1,4,380,113.6,?
A06850,SOLVE231,181,191,27.2,0.02,178.4,51340,1,6.2,590,80.4,?
A05845,SOLVE231,191,201,25,0.038,114.2,47700,1,3.2,120,93.2,?
A07939,SOLVE231,201,211,23.4,0.008,212.6,52800,1.2,3.8,160,114.4,?
A07565,SOLVE232,121,131,22,0.011,260.6,,3.4,5.6,6880,76,?
A07488,SOLVE232,131,141,48.6,0.012,198.4,,1,2,12020,83.4,?
A07142,SOLVE232,141,151,24.6,0.016,212,51280,1.2,3.2,7740,80.8,?
A06175,SOLVE232,151,161,66.2,0.031,208.8,42340,1.2,4.4,15300,55.4,?
A05366,SOLVE232,161,171,72.6,0.05,262.8,53420,1,209.8,17980,251.2,?
A04219,SOLVE232,171,181,46.2,0.094,3901.2,58480,2.2,4,23560,63,?
A04147,SOLVE232,181,191,79.4,0.098,5120,78260,35.4,4,48780,62.2,?
A00452,SOLVE232,191,201,119.8,0.88,16376,134400,40.8,4.8,119380,66.4,?
A00424,SOLVE232,201,211,107.8,0.902,19000,109420,128.2,24.6,91000,100.2,?
A00808,SOLVE232,211,221,222.4,0.644,12850,124280,222.6,121.6,108660,583.2,?
A04337,SOLVE232,221,231,147.8,0.088,5680.4,84460,46.8,4.8,62800,75.8,?
A06046,SOLVE232,231,241,130.8,0.034,1171.4,54600,1.6,18.4,29220,67.4,?
A07931,SOLVE232,241,251,63.6,0.008,121,49020,1.2,7.4,18620,103.6,?
A08739,SOLVE232,251,259.6,16.04651163,<0.005,101.3023256,46783.72093,1,2.302325581,1020.930233,96.53488372,?
A08054,SOLVE233,111,121,51.6,0.007,18,53740,5.6,4,39300,51.6,?
A05229,SOLVE233,121,131,71.2,0.053,19.4,46460,2.8,1.8,32640,48,?
A03918,SOLVE233,131,141,83.2,0.109,64.9,63220,1.2,2.2,35520,48.2,?
A05042,SOLVE233,141,151,183.2,0.06,845,90640,6,5,81240,32.8,?
A02790,SOLVE233,151,161,163.2,0.209,1315.6,60760,4.8,7.4,59880,43.6,?
A03561,SOLVE233,161,171,34.2,0.135,11.2,46820,,8.4,38820,31,?
A04064,SOLVE233,171,181,55,0.102,8.1,67460,2.4,5,49460,49.8,?
A04700,SOLVE233,181,191,51.6,0.072,3.6,54240,1,3.4,41500,37.4,?
A05573,SOLVE233,191,201,34.4,0.044,42.4,44220,1,3.8,31560,27.2,?
A06177,SOLVE233,201,208.8,30.43589744,0.030641026,6.846153846,37558.97436,1,2.512820513,22220.51282,31.71794872,?
A07368,SOLVE234,121,131,7.2,0.013,240,50940,1,12.4,5300,42,?
A08253,SOLVE234,131,141,7.6,0.006,110.6,51860,3.2,7.6,9000,50.4,?
A07367,SOLVE234,141,151,14,0.013,96.4,46800,1.6,22.8,10600,79.4,?
A07905,SOLVE234,151,161,4.4,0.008,20.8,27840,1,12.2,7180,60.2,?
A07471,SOLVE234,161,171,16,0.012,104,56140,1,55.8,23260,415.4,?
A06627,SOLVE234,171,181,18.4,0.023,80.4,51980,1.2,7,5760,67.4,?
A08773,SOLVE236,121,131,15.75,<0.005,308,40400,44.75,3.5,650,27,?
A08091,SOLVE236,131,141,20,0.007,299.8,35620,47.4,3,1640,32.4,?
A03590,SOLVE236,141,151,37.4,0.133,414.6,58240,27.6,3.6,6280,38.6,?
A02827,SOLVE236,151,161,45.6,0.206,999.8,,68.6,3.8,17280,46.4,?
A01801,SOLVE236,161,171,171.2,0.356,946.8,244700,27.4,10.6,54580,100.8,?
A02081,SOLVE236,171,181,283.8,0.308,185,294400,59.6,10.2,75400,99.2,?
A02080,SOLVE236,181,191,185.8,0.308,3659.4,177940,11.4,6.8,55100,92,?
A04849,SOLVE236,191,201,43,0.066,550.4,79840,2.8,4.2,12400,103.8,?
A07684,SOLVE236,201,211,10.6,0.01,19,50240,1,2.8,900,116.6,?
A08088,SOLVE236,211,221,11,0.007,17.2,48800,1,3.2,690,73.8,?
A08087,SOLVE236,221,231,14,0.007,30,52960,1,4.6,1030,123.4,?
A08321,SOLVE236,231,241,29.6,0.006,8,62260,1,7.4,10260,154.2,?
A08319,SOLVE236,241,251,19,0.006,120.4,61620,1,13.8,5760,173.8,?
A08317,SOLVE236,251,261,14.4,0.006,264.6,47020,1,11.8,4640,109.4,?
A08316,SOLVE236,261,271,19.4,0.006,76.8,46940,1,5,2720,101.8,?
A07211,SOLVE236,271,281,45.8,0.015,361.4,55540,1.4,14.4,8680,210.4,?
A05943,SOLVE236,281,291,149.6,0.036,68.8,66000,1.8,12.6,24880,166.2,?
A08755,SOLVE236,291,301,38,<0.005,165.6,49040,1.2,3,5460,74.6,?
A08310,SOLVE236,301,311,60.2,0.006,262.2,53960,2,4,10080,89.8,?
A06981,SOLVE236,311,321,83.8,0.018,422.6,43280,3.8,33.4,24820,84,?
A07486,SOLVE236,321,331,24.6,0.012,159.4,42680,1.4,2.2,3000,59,?
A08082,SOLVE236,331,341,15.4,0.007,121.2,39240,1,1.8,1500,53.8,?
A08081,SOLVE236,341,351,18.2,0.007,9.6,39740,1,1,3120,57.4,?
A08750,SOLVE236,351,361,9.2,<0.005,7.2,46300,1.2,1.8,1700,56.2,?
A07485,SOLVE236,361,371,7.8,0.012,1.6,,1,1,920,46.8,?
A08304,SOLVE236,371,381,6.8,0.006,29.8,40420,1,1.2,510,42.6,?
A08300,SOLVE236,381,391,10.2,0.006,94.6,46020,1.2,2.8,4780,58.6,?
A07377,SOLVE236,391,401,8,0.013,61.2,44000,1,2,1900,60.8,?
A07676,SOLVE236,401,411,9.8,0.01,3.6,45780,1,1.4,2360,60.4,?
A07674,SOLVE236,411,421,5.6,0.01,4,46700,1,1.2,870,54.4,?
A08078,SOLVE236,421,431,7.8,0.007,6.6,59440,1,2,1700,70.4,?
A05503,SOLVE236,431,441,11,0.046,255,59060,1,2,2600,54.2,?
A07301,SOLVE236,441,451,20.8,0.014,758.2,49040,1.2,3.4,5380,52.4,?
A07795,SOLVE236,451,461,4.6,0.009,147.4,45720,1,1.6,680,38.8,?
A07792,SOLVE236,461,471,9,0.009,93.4,53800,1,2,3560,57.6,?
A05677,SOLVE236,471,481,8.2,0.041,5,57180,1,1.6,2360,60,?
A07667,SOLVE236,481,491,6,0.01,67,57720,1,1.4,1160,58.8,?
A07790,SOLVE236,491,501,20.8,0.009,270.4,57680,1,1.4,4200,58.8,?
A07554,SOLVE236,501,511,14.6,0.011,83,48760,1,1.4,2840,55.2,?
A07787,SOLVE236,511,521,38.2,0.009,18.8,56720,1,1.6,6420,58.4,?
A08065,SOLVE236,521,531,68.4,0.007,108.6,62200,1,1.8,9640,57,?
A07786,SOLVE236,531,541,24.6,0.009,67.2,58640,1,2.2,3280,64,?
A08271,SOLVE236,541,551,25.2,0.006,126.2,51800,1,2.6,3600,53.2,?
A08270,SOLVE236,551,561,16.8,0.006,68.8,62460,1.2,4.8,3040,70.6,?
A08267,SOLVE236,561,571,11.4,0.006,169.8,50600,1,1.6,1440,51,?
A08261,SOLVE236,571,581,6.8,0.006,129.2,40780,1,1,580,36.8,?
A06838,SOLVE236,581,591,14.8,0.02,214.8,45620,1,1.6,2260,46,?
A03658,SOLVE236,591,601,10.2,0.128,116,31020,1.2,1,540,30.8,?
A05590,SOLVE236,601,611,6,0.043,110,37060,1,1.6,500,32.2,?
A08658,SOLVE236,611,621,16.8,<0.005,69,44220,2.2,1.8,2300,36.2,?
A08651,SOLVE236,621,631,26.2,<0.005,80.8,46800,1.4,3.6,4400,39,?
A08646,SOLVE236,631,641,20.2,<0.005,159.6,58460,1.6,3,4320,52.2,?
A07295,SOLVE236,641,651,48.4,0.014,325.8,72020,1.4,6.2,7420,76,?
A04978,SOLVE236,651,661,18.4,0.062,402.6,67020,1.2,3.4,2880,65.8,?
A08045,SOLVE236,661,671,29.4,0.007,279.2,65680,1,3.8,6000,62.4,?
A07366,SOLVE236,671,681,16.4,0.013,210.6,53860,1.2,3.2,2240,48,?
A07127,SOLVE236,681,691,10,0.016,193.8,48720,1.6,3.4,1000,38.8,?
A06348,SOLVE236,691,701,29.2,0.028,259,57660,1.8,4,6140,38.8,?
A06509,SOLVE236,701,711,27.4,0.025,172.4,55320,1,4.2,5540,39,?
A07202,SOLVE236,711,721,33.8,0.015,235.4,65420,1,5.8,8140,49.6,?
A08036,SOLVE236,721,731,18.2,0.007,176.8,49500,1,3,1940,35.8,?
A07201,SOLVE236,731,741,24,0.015,103,50380,1.2,2.4,5860,40,?
A08613,SOLVE236,741,751,14.4,<0.005,16.2,39480,2.6,1.8,1360,28.2,?
A08611,SOLVE236,751,761,13.6,<0.005,25,40120,1.6,1.2,2760,24.6,?
A08609,SOLVE236,761,771,19.6,<0.005,82,46780,1,1.8,1840,34.6,?
A08605,SOLVE236,771,781,10,<0.005,137.4,50520,1,1.6,1160,38,?
A08599,SOLVE236,781,791,8.2,<0.005,104.8,57980,1,2.2,1000,40.6,?
A07897,SOLVE236,791,801,26.4,0.008,297.8,55760,1.4,3.4,6100,42.8,?
A04856,SOLVE236,801,811,63.4,0.065,516.8,57260,1.2,9.2,15960,62,?
A07767,SOLVE236,811,821,17.4,0.009,104.6,50420,1.2,5,5020,41.4,?
A08582,SOLVE236,821,831,8.8,<0.005,117.6,55520,1.2,1.8,1560,43.6,?
A08216,SOLVE236,831,841,8.4,0.006,139,50480,1,1.2,1340,38.2,?
A07639,SOLVE236,841,851,8.8,0.01,41.2,55880,1,2.4,2420,47,?
A06703,SOLVE236,851,861,18.4,0.022,209,41700,1,3.4,2800,36.4,?
A05218,SOLVE236,861,871,14.8,0.054,292.2,43700,1.6,4,4020,38.4,?
A05857,SOLVE236,871,881,17,0.037,273.4,51660,1.2,1.6,4580,41.2,?
A01719,SOLVE236,881,891,8.8,0.374,27.4,57780,1,2.2,3780,43.2,?
A04918,SOLVE236,891,901,8.4,0.063,91.8,48500,1.8,1.4,4000,33.2,?
A08011,SOLVE236,901,911,7.4,0.007,184.2,51780,1.8,1.2,2120,40.4,?
